timestamp,strategy_id,grid_to_load_kwh,grid_to_battery_kwh,pv_to_load_kwh,pv_to_battery_kwh,battery_to_load_kwh,curtailment_kwh,soc_kwh,battery_loss_kwh,load_kwh,pv_generation_kwh,grid_import_kwh
2025-06-18 13:00:00,no_battery,4.138351084369134,0.0,51.80640179508001,0.0,0.0,0.0,0.0,0.0,55.94475287944915,51.80640179508001,4.138351084369134
2025-06-18 14:00:00,no_battery,10.509274618928714,0.0,46.44834915075175,0.0,0.0,0.0,0.0,0.0,56.95762376968047,46.44834915075175,10.509274618928714
2025-06-18 15:00:00,no_battery,19.39419493378626,0.0,37.92491827132606,0.0,0.0,0.0,0.0,0.0,57.319113205112316,37.92491827132606,19.39419493378626
2025-06-18 16:00:00,no_battery,30.140656884080222,0.0,26.816966885600245,0.0,0.0,0.0,0.0,0.0,56.95762376968047,26.816966885600245,30.140656884080222
2025-06-18 17:00:00,no_battery,42.06326935569518,0.0,13.881483523753968,0.0,0.0,0.0,0.0,0.0,55.94475287944915,13.881483523753968,42.06326935569518
2025-06-18 18:00:00,no_battery,54.48111203627497,0.0,6.568262531858182e-15,0.0,0.0,0.0,0.0,0.0,54.48111203627498,6.568262531858182e-15,54.48111203627497
2025-06-18 19:00:00,no_battery,52.856593259525525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.856593259525525,0.0,52.856593259525525
2025-06-18 20:00:00,no_battery,51.39295241635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39295241635134,0.0,51.39295241635134
2025-06-18 21:00:00,no_battery,50.38008152612004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38008152612004,0.0,50.38008152612004
2025-06-18 22:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-18 23:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 00:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 01:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 02:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 03:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 04:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 05:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 06:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 07:00:00,no_battery,0.0,0.0,13.244431874461807,0.0,0.0,1.2632453165129132,0.0,0.0,13.244431874461807,14.50767719097472,0.0
2025-06-19 08:00:00,no_battery,21.991911934233524,0.0,28.02668015645465,0.0,0.0,0.0,0.0,0.0,50.01859209068817,28.02668015645465,21.991911934233524
2025-06-19 09:00:00,no_battery,10.744370340568963,0.0,39.635711185551074,0.0,0.0,0.0,0.0,0.0,50.38008152612004,39.635711185551074,10.744370340568963
2025-06-19 10:00:00,no_battery,2.8493184178894353,0.0,48.54363399846191,0.0,0.0,0.0,0.0,0.0,51.39295241635134,48.54363399846191,2.8493184178894353
2025-06-19 11:00:00,no_battery,0.0,0.0,52.856593259525525,0.0,0.0,1.286795117000274,0.0,0.0,52.856593259525525,54.1433883765258,0.0
2025-06-19 12:00:00,no_battery,0.0,0.0,54.48111203627498,0.0,0.0,1.5722482766343262,0.0,0.0,54.48111203627498,56.053360312909305,0.0
2025-06-19 13:00:00,no_battery,1.8013645029233487,0.0,54.1433883765258,0.0,0.0,0.0,0.0,0.0,55.94475287944915,54.1433883765258,1.8013645029233487
2025-06-19 14:00:00,no_battery,8.413989771218553,0.0,48.543633998461914,0.0,0.0,0.0,0.0,0.0,56.95762376968047,48.543633998461914,8.413989771218553
2025-06-19 15:00:00,no_battery,17.683402019561242,0.0,39.635711185551074,0.0,0.0,0.0,0.0,0.0,57.319113205112316,39.635711185551074,17.683402019561242
2025-06-19 16:00:00,no_battery,28.930943613225818,0.0,28.02668015645465,0.0,0.0,0.0,0.0,0.0,56.95762376968047,28.02668015645465,28.930943613225818
2025-06-19 17:00:00,no_battery,41.43707568847441,0.0,14.507677190974736,0.0,0.0,0.0,0.0,0.0,55.94475287944915,14.507677190974736,41.43707568847441
2025-06-19 18:00:00,no_battery,54.48111203627497,0.0,6.8645568288657666e-15,0.0,0.0,0.0,0.0,0.0,54.48111203627498,6.8645568288657666e-15,54.48111203627497
2025-06-19 19:00:00,no_battery,52.856593259525525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.856593259525525,0.0,52.856593259525525
2025-06-19 20:00:00,no_battery,51.39295241635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39295241635134,0.0,51.39295241635134
2025-06-19 21:00:00,no_battery,50.38008152612004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38008152612004,0.0,50.38008152612004
2025-06-19 22:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-19 23:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 00:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 01:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 02:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 03:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 04:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 05:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 06:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 07:00:00,no_battery,0.0,0.0,13.244431874461807,0.0,0.0,1.9348747950744674,0.0,0.0,13.244431874461807,15.179306669536274,0.0
2025-06-20 08:00:00,no_battery,20.694423416154194,0.0,29.32416867453398,0.0,0.0,0.0,0.0,0.0,50.01859209068817,29.32416867453398,20.694423416154194
2025-06-20 09:00:00,no_battery,8.90944448127781,0.0,41.47063704484223,0.0,0.0,0.0,0.0,0.0,50.38008152612004,41.47063704484223,8.90944448127781
2025-06-20 10:00:00,no_battery,0.6020023823387888,0.0,50.79095003401255,0.0,0.0,0.0,0.0,0.0,51.39295241635134,50.79095003401255,0.6020023823387888
2025-06-20 11:00:00,no_battery,0.0,0.0,52.856593259525525,0.0,0.0,3.793350454852977,0.0,0.0,52.856593259525525,56.6499437143785,0.0
2025-06-20 12:00:00,no_battery,0.0,0.0,54.48111203627498,0.0,0.0,4.167225312792986,0.0,0.0,54.48111203627498,58.648337349067965,0.0
2025-06-20 13:00:00,no_battery,0.0,0.0,55.94475287944915,0.0,0.0,0.7051908349293541,0.0,0.0,55.94475287944915,56.6499437143785,0.0
2025-06-20 14:00:00,no_battery,6.166673735667899,0.0,50.79095003401257,0.0,0.0,0.0,0.0,0.0,56.95762376968047,50.79095003401257,6.166673735667899
2025-06-20 15:00:00,no_battery,15.848476160270089,0.0,41.47063704484223,0.0,0.0,0.0,0.0,0.0,57.319113205112316,41.47063704484223,15.848476160270089
2025-06-20 16:00:00,no_battery,27.633455095146488,0.0,29.32416867453398,0.0,0.0,0.0,0.0,0.0,56.95762376968047,29.32416867453398,27.633455095146488
2025-06-20 17:00:00,no_battery,40.76544620991286,0.0,15.17930666953629,0.0,0.0,0.0,0.0,0.0,55.94475287944915,15.17930666953629,40.76544620991286
2025-06-20 18:00:00,no_battery,54.48111203627497,0.0,7.182349860985026e-15,0.0,0.0,0.0,0.0,0.0,54.48111203627498,7.182349860985026e-15,54.48111203627497
2025-06-20 19:00:00,no_battery,52.856593259525525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.856593259525525,0.0,52.856593259525525
2025-06-20 20:00:00,no_battery,51.39295241635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39295241635134,0.0,51.39295241635134
2025-06-20 21:00:00,no_battery,50.38008152612004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38008152612004,0.0,50.38008152612004
2025-06-20 22:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-20 23:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-21 00:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 01:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 02:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 03:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 04:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 05:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 06:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 07:00:00,no_battery,0.0,0.0,10.908265117846081,0.0,0.0,4.897399558885356,0.0,0.0,10.908265117846081,15.805664676731437,0.0
2025-06-21 08:00:00,no_battery,8.322427456338616,0.0,30.534199425839503,0.0,0.0,0.0,0.0,0.0,38.85662688217812,30.534199425839503,8.322427456338616
2025-06-21 09:00:00,no_battery,0.0,0.0,39.131358853106335,0.0,0.0,4.050520091120667,0.0,0.0,39.131358853106335,43.181878944227,0.0
2025-06-21 10:00:00,no_battery,0.0,0.0,39.901140729682126,0.0,0.0,12.985644044312338,0.0,0.0,39.901140729682126,52.886784773994464,0.0
2025-06-21 11:00:00,no_battery,0.0,0.0,41.013507770494506,0.0,0.0,17.974035850463935,0.0,0.0,41.013507770494506,58.98754362095844,0.0
2025-06-21 12:00:00,no_battery,0.0,0.0,42.24814204082409,0.0,0.0,18.82025681085492,0.0,0.0,42.24814204082409,61.068398851679014,0.0
2025-06-21 13:00:00,no_battery,0.0,0.0,43.360509081636465,0.0,0.0,15.627034539321976,0.0,0.0,43.360509081636465,58.98754362095844,0.0
2025-06-21 14:00:00,no_battery,0.0,0.0,44.13029095821226,0.0,0.0,8.756493815782214,0.0,0.0,44.13029095821226,52.88678477399447,0.0
2025-06-21 15:00:00,no_battery,1.2231439849134702,0.0,43.181878944227,0.0,0.0,0.0,0.0,0.0,44.40502292914047,43.181878944227,1.2231439849134702
2025-06-21 16:00:00,no_battery,13.596091532372753,0.0,30.534199425839503,0.0,0.0,0.0,0.0,0.0,44.13029095821226,30.534199425839503,13.596091532372753
2025-06-21 17:00:00,no_battery,27.554844404905012,0.0,15.805664676731453,0.0,0.0,0.0,0.0,0.0,43.360509081636465,15.805664676731453,27.554844404905012
2025-06-21 18:00:00,no_battery,42.248142040824085,0.0,7.47872191827626e-15,0.0,0.0,0.0,0.0,0.0,42.24814204082409,7.47872191827626e-15,42.248142040824085
2025-06-21 19:00:00,no_battery,41.013507770494506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.013507770494506,0.0,41.013507770494506
2025-06-21 20:00:00,no_battery,39.901140729682126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.901140729682126,0.0,39.901140729682126
2025-06-21 21:00:00,no_battery,39.131358853106335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.131358853106335,0.0,39.131358853106335
2025-06-21 22:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-21 23:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 00:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 01:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 02:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 03:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 04:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 05:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 06:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 07:00:00,no_battery,0.0,0.0,10.908265117846081,0.0,0.0,5.39816918570823,0.0,0.0,10.908265117846081,16.306434303554312,0.0
2025-06-22 08:00:00,no_battery,7.355014825199909,0.0,31.50161205697821,0.0,0.0,0.0,0.0,0.0,38.85662688217812,31.50161205697821,7.355014825199909
2025-06-22 09:00:00,no_battery,0.0,0.0,39.131358853106335,0.0,0.0,5.418648154488068,0.0,0.0,39.131358853106335,44.5500070075944,0.0
2025-06-22 10:00:00,no_battery,0.0,0.0,39.901140729682126,0.0,0.0,14.661251873328474,0.0,0.0,39.901140729682126,54.5623926030106,0.0
2025-06-22 11:00:00,no_battery,0.0,0.0,41.013507770494506,0.0,0.0,19.842933540654215,0.0,0.0,41.013507770494506,60.85644131114872,0.0
2025-06-22 12:00:00,no_battery,0.0,0.0,42.24814204082409,0.0,0.0,20.755082073132343,0.0,0.0,42.24814204082409,63.003224113956435,0.0
2025-06-22 13:00:00,no_battery,0.0,0.0,43.360509081636465,0.0,0.0,17.495932229512256,0.0,0.0,43.360509081636465,60.85644131114872,0.0
2025-06-22 14:00:00,no_battery,0.0,0.0,44.13029095821226,0.0,0.0,10.432101644798344,0.0,0.0,44.13029095821226,54.5623926030106,0.0
2025-06-22 15:00:00,no_battery,0.0,0.0,44.40502292914047,0.0,0.0,0.14498407845393047,0.0,0.0,44.40502292914047,44.5500070075944,0.0
2025-06-22 16:00:00,no_battery,12.628678901234046,0.0,31.50161205697821,0.0,0.0,0.0,0.0,0.0,44.13029095821226,31.50161205697821,12.628678901234046
2025-06-22 17:00:00,no_battery,27.054074778082136,0.0,16.30643430355433,0.0,0.0,0.0,0.0,0.0,43.360509081636465,16.30643430355433,27.054074778082136
2025-06-22 18:00:00,no_battery,42.248142040824085,0.0,7.71566967471201e-15,0.0,0.0,0.0,0.0,0.0,42.24814204082409,7.71566967471201e-15,42.248142040824085
2025-06-22 19:00:00,no_battery,41.013507770494506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.013507770494506,0.0,41.013507770494506
2025-06-22 20:00:00,no_battery,39.901140729682126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.901140729682126,0.0,39.901140729682126
2025-06-22 21:00:00,no_battery,39.131358853106335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.131358853106335,0.0,39.131358853106335
2025-06-22 22:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-22 23:00:00,no_battery,10.908265117846081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908265117846081,0.0,10.908265117846081
2025-06-23 00:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 01:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 02:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 03:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 04:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 05:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 06:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 07:00:00,no_battery,0.0,0.0,13.244431874461807,0.0,0.0,3.3779293152851544,0.0,0.0,13.244431874461807,16.62236118974696,0.0
2025-06-23 08:00:00,no_battery,17.906656156524825,0.0,32.11193593416335,0.0,0.0,0.0,0.0,0.0,50.01859209068817,32.11193593416335,17.906656156524825
2025-06-23 09:00:00,no_battery,4.9669462139702745,0.0,45.41313531214976,0.0,0.0,0.0,0.0,0.0,50.38008152612004,45.41313531214976,4.9669462139702745
2025-06-23 10:00:00,no_battery,0.0,0.0,51.39295241635134,0.0,0.0,4.226552151016342,0.0,0.0,51.39295241635134,55.619504567367684,0.0
2025-06-23 11:00:00,no_battery,0.0,0.0,52.856593259525525,0.0,0.0,9.178903242371199,0.0,0.0,52.856593259525525,62.03549650189672,0.0
2025-06-23 12:00:00,no_battery,0.0,0.0,54.48111203627498,0.0,0.0,9.742759832051732,0.0,0.0,54.48111203627498,64.22387186832671,0.0
2025-06-23 13:00:00,no_battery,0.0,0.0,55.94475287944915,0.0,0.0,6.090743622447576,0.0,0.0,55.94475287944915,62.03549650189672,0.0
2025-06-23 14:00:00,no_battery,1.3381192023127753,0.0,55.61950456736769,0.0,0.0,0.0,0.0,0.0,56.95762376968047,55.61950456736769,1.3381192023127753
2025-06-23 15:00:00,no_battery,11.905977892962554,0.0,45.41313531214976,0.0,0.0,0.0,0.0,0.0,57.319113205112316,45.41313531214976,11.905977892962554
2025-06-23 16:00:00,no_battery,24.84568783551712,0.0,32.11193593416335,0.0,0.0,0.0,0.0,0.0,56.95762376968047,32.11193593416335,24.84568783551712
2025-06-23 17:00:00,no_battery,39.322391689702165,0.0,16.622361189746982,0.0,0.0,0.0,0.0,0.0,55.94475287944915,16.622361189746982,39.322391689702165
2025-06-23 18:00:00,no_battery,54.48111203627497,0.0,7.865155911239605e-15,0.0,0.0,0.0,0.0,0.0,54.48111203627498,7.865155911239605e-15,54.48111203627497
2025-06-23 19:00:00,no_battery,52.856593259525525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.856593259525525,0.0,52.856593259525525
2025-06-23 20:00:00,no_battery,51.39295241635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39295241635134,0.0,51.39295241635134
2025-06-23 21:00:00,no_battery,50.38008152612004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38008152612004,0.0,50.38008152612004
2025-06-23 22:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-23 23:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 00:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 01:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 02:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 03:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 04:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 05:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 06:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 07:00:00,no_battery,0.0,0.0,13.244431874461807,0.0,0.0,3.4784813092262077,0.0,0.0,13.244431874461807,16.722913183688014,0.0
2025-06-24 08:00:00,no_battery,17.71240462085978,0.0,32.306187469828394,0.0,0.0,0.0,0.0,0.0,50.01859209068817,32.306187469828394,17.71240462085978
2025-06-24 09:00:00,no_battery,4.692233057720969,0.0,45.68784846839907,0.0,0.0,0.0,0.0,0.0,50.38008152612004,45.68784846839907,4.692233057720969
2025-06-24 10:00:00,no_battery,0.0,0.0,51.39295241635134,0.0,0.0,4.563005680236472,0.0,0.0,51.39295241635134,55.955958096587814,0.0
2025-06-24 11:00:00,no_battery,0.0,0.0,52.856593259525525,0.0,0.0,9.554168392561557,0.0,0.0,52.856593259525525,62.41076165208708,0.0
2025-06-24 12:00:00,no_battery,0.0,0.0,54.48111203627498,0.0,0.0,10.131262903381824,0.0,0.0,54.48111203627498,64.6123749396568,0.0
2025-06-24 13:00:00,no_battery,0.0,0.0,55.94475287944915,0.0,0.0,6.4660087726379345,0.0,0.0,55.94475287944915,62.41076165208708,0.0
2025-06-24 14:00:00,no_battery,1.0016656730926456,0.0,55.95595809658782,0.0,0.0,0.0,0.0,0.0,56.95762376968047,55.95595809658782,1.0016656730926456
2025-06-24 15:00:00,no_battery,11.631264736713248,0.0,45.68784846839907,0.0,0.0,0.0,0.0,0.0,57.319113205112316,45.68784846839907,11.631264736713248
2025-06-24 16:00:00,no_battery,24.651436299852072,0.0,32.306187469828394,0.0,0.0,0.0,0.0,0.0,56.95762376968047,32.306187469828394,24.651436299852072
2025-06-24 17:00:00,no_battery,39.22183969576112,0.0,16.722913183688032,0.0,0.0,0.0,0.0,0.0,55.94475287944915,16.722913183688032,39.22183969576112
2025-06-24 18:00:00,no_battery,54.48111203627497,0.0,7.912733815515934e-15,0.0,0.0,0.0,0.0,0.0,54.48111203627498,7.912733815515934e-15,54.48111203627497
2025-06-24 19:00:00,no_battery,52.856593259525525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.856593259525525,0.0,52.856593259525525
2025-06-24 20:00:00,no_battery,51.39295241635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39295241635134,0.0,51.39295241635134
2025-06-24 21:00:00,no_battery,50.38008152612004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38008152612004,0.0,50.38008152612004
2025-06-24 22:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-24 23:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 00:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 01:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 02:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 03:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 04:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 05:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 06:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
2025-06-25 07:00:00,no_battery,0.0,0.0,13.244431874461807,0.0,0.0,3.365475174373632,0.0,0.0,13.244431874461807,16.60990704883544,0.0
2025-06-25 08:00:00,no_battery,17.93071570922619,0.0,32.08787638146198,0.0,0.0,0.0,0.0,0.0,50.01859209068817,32.08787638146198,17.93071570922619
2025-06-25 09:00:00,no_battery,5.000971559705178,0.0,45.37910996641486,0.0,0.0,0.0,0.0,0.0,50.38008152612004,45.37910996641486,5.000971559705178
2025-06-25 10:00:00,no_battery,0.0,0.0,51.39295241635134,0.0,0.0,4.184879783330189,0.0,0.0,51.39295241635134,55.57783219968153,0.0
2025-06-25 11:00:00,no_battery,0.0,0.0,52.856593259525525,0.0,0.0,9.132423755724773,0.0,0.0,52.856593259525525,61.9890170152503,0.0
2025-06-25 12:00:00,no_battery,0.0,0.0,54.48111203627498,0.0,0.0,9.694640726648984,0.0,0.0,54.48111203627498,64.17575276292396,0.0
2025-06-25 13:00:00,no_battery,0.0,0.0,55.94475287944915,0.0,0.0,6.04426413580115,0.0,0.0,55.94475287944915,61.9890170152503,0.0
2025-06-25 14:00:00,no_battery,1.379791569998929,0.0,55.57783219968154,0.0,0.0,0.0,0.0,0.0,56.95762376968047,55.57783219968154,1.379791569998929
2025-06-25 15:00:00,no_battery,11.940003238697457,0.0,45.37910996641486,0.0,0.0,0.0,0.0,0.0,57.319113205112316,45.37910996641486,11.940003238697457
2025-06-25 16:00:00,no_battery,24.869747388218485,0.0,32.08787638146198,0.0,0.0,0.0,0.0,0.0,56.95762376968047,32.08787638146198,24.869747388218485
2025-06-25 17:00:00,no_battery,39.33484583061369,0.0,16.609907048835456,0.0,0.0,0.0,0.0,0.0,55.94475287944915,16.609907048835456,39.33484583061369
2025-06-25 18:00:00,no_battery,54.48111203627497,0.0,7.859263020398675e-15,0.0,0.0,0.0,0.0,0.0,54.48111203627498,7.859263020398675e-15,54.48111203627497
2025-06-25 19:00:00,no_battery,52.856593259525525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.856593259525525,0.0,52.856593259525525
2025-06-25 20:00:00,no_battery,51.39295241635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39295241635134,0.0,51.39295241635134
2025-06-25 21:00:00,no_battery,50.38008152612004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38008152612004,0.0,50.38008152612004
2025-06-25 22:00:00,no_battery,13.244431874461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244431874461807,0.0,13.244431874461807
